RAVI-032;http://ravimiamet.ee/;Veebileht;;;88;
RAVI-025;https://kliendiportaal.ravimiamet.ee/RAKP/public/Login.aspx?ReturnUrl=%2fRAKP%2fDefault.aspx;Veebileht;;;305;
TERV-002;www.digilugu.ee;Veebileht;;;177217;
EPM-017;http://www.epm.ee/category/programmid/;Veebileht;;;10000;
TERV-001;https://ap.digilugu.ee/arstiportaal;Veebileht;;;83;
EVM-003;http://evm.ee/est/pood;Veebileht;;;16;
EVM-001;www.evm.ee;Veebileht;;;595539;
PMA-035;http://www.pma.agri.ee/index.php?id=104&sub=132;Veebileht;;;1030;
PMA-032;http://www.pma.agri.ee/index.php?id=104&sub=130&sub2=185;Veebileht;;;;
PMA-024;http://www.pma.agri.ee/index.php?id=104&sub=331&sub2=517;Veebileht;;;346;
RAVI-020;http://cesp1.hma.eu/Home;Veebileht;;;8528;
RAVI-018;http://www.ravimiamet.ee/ravimi-korvaltoime-teatis;Veebileht;;;233;
RAVI-017;https://kliendiportaal.ravimiamet.ee;Veebileht;;;435;
RAVI-016;https://kliendiportaal.ravimiamet.ee;Veebileht;;;3537;
RAVI-015;http://www.ravimiamet.ee/taotlus-toote-maaratlemiseks;Veebileht;;;1711;
RAVI-013;https://kliendiportaal.ravimiamet.ee;Veebileht;;;5129;
RAVI-011;http://www.ravimiamet.ee/teade-ravimi-kvaliteediprobleemist-v%C3%B5i-valest-ravimiinfost;Veebileht;;;72;
RAVI-010;https://kliendiportaal.ravimiamet.ee;Veebileht;;;314;
RAVI-009;https://kliendiportaal.ravimiamet.ee;Veebileht;;;89;
RAVI-008;https://kliendiportaal.ravimiamet.ee;Veebileht;;;14142;
RAVI-007;https://kliendiportaal.ravimiamet.ee;Veebileht;;;4350;
RAVI-006;https://kliendiportaal.ravimiamet.ee;Veebileht;;;2;
RAVI-005;https://kliendiportaal.ravimiamet.ee;Veebileht;;;5;
RAVI-004;http://www.ravimiamet.ee/vere-ja-biovalvsuse-teatised-ja-aruanded;Veebileht;;;26;
RAVI-002;https://kliendiportaal.ravimiamet.ee;Veebileht;;;15;
PMA-022;http://www.pma.agri.ee/index.php?id=104&sub=133;Veebileht;;;1688;
PMA-021;http://www.pma.agri.ee/index.php?id=104&sub=133;Veebileht;;;18184;
PMA-019;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=218;Veebileht;;;337;
PMA-017;http://www.pma.agri.ee/index.php?id=104&sub=133&sub2=662;Veebileht;;;43;
RIK-005;http://www.rik.ee/et/form/teabenoue;Veebileht;;;;
HITS-002;https://www.ois.ee/;Veebileht;;;;
KAM-004;http://www.kaitseministeerium.ee/et/node/4003;Veebileht;;;98;
KAM-003;http://www.kaitseministeerium.ee/et/node/3897;Veebileht;;;70;
KAM-002;www.kaitseministeerium.ee/dok-register/TeabenoudeEsitamine.action;Veebileht;;;49;
KKAG-004;www.lennuilm.ee;Veebileht;;;19500;
EPA-025;http://www.epa.ee/et/form/tagasiside;Veebileht;;;8;
RIK-004;http://www.rik.ee/et/keskne-hankimine;Veebileht;;;2;
EPA-021;http://www.epa.ee/et/ametist/dokumendiregister;Veebileht;;;1225;
PMA-015;http://www.pma.agri.ee/index.php?id=104&sub=134&sub2=164;Veebileht;;;;
VANE-001;www.vanemuine.ee;Veebileht;;;;
PRIA-020;https://epria.pria.ee/epria/;Veebileht;;;3482;
TAI-003;http://www.nutridata.ee;Veebileht;;;164957;
SISE-005;http://www.sisekaitse.ee/Limesurvey;Veebileht;;;18;
